#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#
#
#   Environmental Data for
#   ACCESS_NH3 simulations
#
#   xa    - NH3 at Zhi (ppbv)               ppfd  - photosynthetic photon flux (umol/m2-s)
#   tak   - air temp at Zhi (K)             nrad  - net solar radiation (W/m2)
#   ts05k - soil temp at 2cm (K)            ustar - friction velocity (m/s)
#   ts55k - soil temp at 55cm (K)           lewm2 - latent heat flux (W/m2)
#   pmb   - air pressure (mbar)             hwm2  - sensible heat flux (W/m2)
#   ubar  - mean wind speed at Zhi (m/s)    gwm2  - soil heat flux (W/m2)
#   rh    - relative humidity (%)           soilm - volumetric soil moisture (m3/m3)
#
#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#
Test
#
#  date     time        xa           tak         ts05k        ts55k         pmb         ubar          rh          ppfd         nrad         ustar        lewm2        hwm2         gwm2         soilm    
2016-07-23 10:00:00  0.00000e+00  3.02176e+02  2.92940e+02  2.92100e+02  9.35263e+02  1.12421e+00  6.40756e+01  1.56746e+03  5.55406e+02  3.06605e-01  2.73567e+02  1.25122e+02  2.19916e+00  2.12182e-01
2016-07-23 11:00:00  0.00000e+00  3.02498e+02  2.93220e+02  2.92240e+02  9.34719e+02  1.42584e+00  5.64766e+01  2.20397e+03  7.82717e+02  5.71510e-01  4.42805e+02  1.21725e+02  3.35656e+00  2.11731e-01
2016-07-23 12:00:00  0.00000e+00  3.02369e+02  2.93180e+02  2.92030e+02  9.34412e+02  1.36968e+00  4.80010e+01  2.37163e+03  8.40525e+02  6.20998e-01  3.98418e+02  1.39989e+02  4.56334e+00  2.11127e-01
2016-07-23 13:00:00  0.00000e+00  3.02646e+02  2.93310e+02  2.91960e+02  9.33964e+02  2.42095e+00  4.49596e+01  2.36030e+03  8.23194e+02  5.19585e-01  4.07172e+02  1.84953e+02  5.48766e+00  2.10436e-01
2016-07-23 14:00:00  0.00000e+00  2.99770e+02  2.93370e+02  2.91870e+02  9.33811e+02  1.60902e+00  4.46289e+01  1.46510e+03  4.96516e+02  2.27824e-01  9.00975e+01  4.24990e+01  6.11913e+00  2.09686e-01
2016-07-23 15:00:00  0.00000e+00  2.98137e+02  2.93160e+02  2.91540e+02  9.34046e+02  1.32194e+00  5.05409e+01  1.93704e+02  4.54382e+01  3.51229e-01  5.71900e+01 -1.94399e+01  6.14396e+00  2.09170e-01
2016-07-23 16:00:00  0.00000e+00  2.98012e+02  2.93260e+02  2.91620e+02  9.34129e+02  1.02782e+00  6.38123e+01  1.07501e+02  1.61726e+01  2.81243e-01 -1.66986e+01  5.71046e+00  5.44812e+00  2.08828e-01
2016-07-23 17:00:00  0.00000e+00  2.97905e+02  2.93330e+02  2.91720e+02  9.34097e+02  5.58306e-01  7.21162e+01  1.55577e+02  2.36572e+01  2.26479e-01  3.17591e+01 -1.64854e+01  4.76190e+00  2.08564e-01
2016-07-23 18:00:00  0.00000e+00  2.97137e+02  2.93350e+02  2.91770e+02  9.34332e+02  9.54488e-01  7.33649e+01  1.27964e+02  7.54612e+00  2.06273e-01  4.97218e+00 -1.10629e+01  4.30762e+00  2.08351e-01
2016-07-23 19:00:00  0.00000e+00  2.95994e+02  2.93310e+02  2.91750e+02  9.34236e+02  7.64754e-01  7.49874e+01  2.68377e+01 -3.67468e+01  9.79843e-02 -1.18750e+01 -1.26232e+01  4.00098e+00  2.08170e-01
2016-07-23 20:00:00  0.00000e+00  2.95380e+02  2.93260e+02  2.91740e+02  9.34420e+02  9.78817e-01  8.06992e+01  0.00000e+00 -4.59708e+01  2.11163e-01 -4.76730e+00 -3.68797e+00  3.61910e+00  2.08029e-01
2016-07-23 21:00:00  0.00000e+00  2.94558e+02  2.93220e+02  2.91740e+02  9.34968e+02  9.45760e-01  8.40905e+01  0.00000e+00 -5.07808e+01  1.64784e-01  1.76496e+01  9.24440e-02  3.14172e+00  2.07910e-01
2016-07-23 22:00:00  0.00000e+00  2.93693e+02  2.93150e+02  2.91750e+02  9.35342e+02  9.01663e-01  8.43251e+01  0.00000e+00 -5.49190e+01  1.67527e-01 -1.18003e+01 -1.00580e+01  2.42672e+00  2.07773e-01
